City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
696,Örnsköldsvik,SE,63.2909,18.7153,23.34,80,85,1.99,overcast clouds
697,Betsiamites,CA,48.9413,-68.646,20.48,80,15,6.33,few clouds
698,Kolda,SN,12.8833,-14.95,91.02,20,75,8.66,broken clouds
699,Collie,AU,-33.3667,116.15,64.65,45,0,8.84,clear sky
700,Luganville,VU,-15.5333,167.1667,76.87,90,100,3.6,light rain
701,Moree,AU,-29.4667,149.85,76.55,61,87,8.03,overcast clouds
702,Oktyabr'skiy,RU,54.4815,53.471,33.48,96,100,8.48,overcast clouds
703,Manuk Mangkaw,PH,4.8,119.85,83.19,75,98,12.17,overcast clouds
704,Launceston,AU,-41.45,147.1667,50.16,83,92,2.48,overcast clouds
705,Sioux Lookout,CA,50.1001,-91.917,11.95,97,97,2.93,overcast clouds
706,Llallagua,BO,-18.4167,-66.6333,42.84,83,100,3.71,overcast clouds
707,Caramay,PH,10.1815,119.236,79.34,87,79,4.47,broken clouds
708,Oga,IT,46.4631,10.347,23.14,76,100,7.38,overcast clouds
709,Xinzhi,CN,36.4989,111.7047,38.32,46,83,13.35,broken clouds
710,Kichera,RU,55.9375,110.0997,15.08,95,100,2.71,light snow
711,Sijunjung,ID,-0.6876,100.9537,76.17,76,97,4.12,overcast clouds
712,Senador José Porfírio,BR,-2.5908,-51.9542,78.85,80,99,3.87,overcast clouds
713,Dingle,PH,10.9995,122.6711,78.01,88,98,6.11,overcast clouds
714,Lima,PE,-12.0432,-77.0282,63.82,86,96,4.88,overcast clouds
715,Touros,BR,-5.1989,-35.4608,84.4,66,81,14.23,broken clouds
716,Charter Township of Clinton,US,42.587,-82.9199,29.08,90,10,8.5,clear sky
717,Sumbe,AO,-11.2061,13.8437,80.67,77,87,6.02,overcast clouds
718,Manggar,ID,-2.8833,108.2667,80.8,80,88,8.5,overcast clouds
719,Maxixe,MZ,-23.8597,35.3472,82.18,53,2,11.63,clear sky
720,Deming,US,32.2687,-107.7586,44.87,41,0,1.99,clear sky
721,Richmond,US,37.5538,-77.4603,36.19,56,43,9.28,scattered clouds
